date,commodity,dollar_sales,units,time_of_transaction
2023-03-14,pasta sauce,7913.02,5154,6295332
2023-03-14,syrups,3326.44,1453,2067306
2023-03-22,pancake mixes,899.56,517,664138
2023-03-22,pasta,5269.51,5376,6426785
2023-03-22,pasta sauce,7736.77,4260,5412608
2023-03-22,syrups,2995.82,1168,1628273
2023-03-23,pancake mixes,674.18,381,542090
2023-03-23,pasta,4261.49,4387,5494066
2023-03-23,pasta sauce,6350.9800000000005,3520,4747062
2023-03-23,syrups,2158.44,864,1290536
2023-03-24,pancake mixes,600.38,346,464619
2023-03-24,pasta,3774.53,3872,4815199
2023-03-24,pasta sauce,5534.18,3077,4058348
2023-03-24,syrups,1932.03,768,1097210
2023-03-25,pancake mixes,747.97,439,563372
2023-03-25,pasta,4603.75,4919,5774083
2023-03-25,pasta sauce,6415.04,3721,4653005
2023-03-25,syrups,3083.85,1260,1743055
2023-03-26,pancake mixes,536.77,344,458690
2023-03-26,pasta,3361.61,3426,4231317
2023-03-26,pasta sauce,4728.26,2735,3517118
2023-03-26,syrups,1871.99,768,1125880
2023-03-27,pancake mixes,716.26,404,576583
2023-03-27,pasta,3254.18,3393,4122646
2023-03-27,pasta sauce,4576.25,2664,3341513
2023-03-27,syrups,2208.7000000000003,891,1336914
2023-03-28,pancake mixes,1145.95,667,841438
2023-03-28,pasta,4904.57,5020,5942140
2023-03-28,pasta sauce,6656.21,3861,4879614
2023-03-28,syrups,2882.13,1196,1718840
2023-04-05,pancake mixes,1104.7,753,914402
2023-04-05,pasta,5461.26,5654,6781088
2023-04-05,pasta sauce,7879.76,4659,5796590
2023-04-05,syrups,3130.34,1422,1868629
2023-04-06,pancake mixes,866.28,631,793382
2023-04-06,pasta,4091.56,4251,5240341
2023-04-06,pasta sauce,6199.4800000000005,3852,4878491
2023-04-06,syrups,2413.09,1131,1541401
2023-04-07,pancake mixes,838.28,610,730903
2023-04-07,pasta,4032.71,4259,5124370
2023-04-07,pasta sauce,5896.1,3665,4688214
2023-04-07,syrups,2209.12,1023,1391229
2023-04-08,pancake mixes,1048.51,792,950992
2023-04-08,pasta,3963.31,4203,5121102
2023-04-08,pasta sauce,6135.57,3874,4799518
2023-04-08,syrups,2554.51,1193,1596883
2023-04-09,pancake mixes,888.54,646,834995
2023-04-09,pasta,3509.97,3761,4611128
2023-04-09,pasta sauce,5202.4400000000005,3256,4074728
2023-04-09,syrups,2204.71,1022,1429497
2023-04-10,pancake mixes,1212.54,883,1111725
2023-04-10,pasta,3836.69,4061,4938007
2023-04-10,pasta sauce,5448.14,3506,4342633
2023-04-10,syrups,2722.77,1236,1736208
2023-04-11,pancake mixes,1310.16,903,1157760
2023-04-11,pasta,4874.35,5296,6240889
2023-04-11,pasta sauce,7182.04,4580,5573182
2023-04-11,syrups,3128.71,1420,1892741
2023-04-19,pancake mixes,983.19,591,730087
2023-04-19,pasta,5001.4,5244,6332072
2023-04-19,pasta sauce,7358.1900000000005,4373,5457140
2023-04-19,syrups,2950.92,1213,1675918
2023-04-20,pancake mixes,673.71,409,548113
2023-04-20,pasta,3867.72,4110,5253429
2023-04-20,pasta sauce,6267.67,3772,4967550
2023-04-20,syrups,2144.13,893,1313543
2023-04-21,pancake mixes,558.89,338,488658
2023-04-21,pasta,3521.76,3817,4748187
2023-04-21,pasta sauce,5388.13,3299,4477668
2023-04-21,syrups,1937.99,824,1192831
2023-04-22,pancake mixes,670.09,417,564215
2023-04-22,pasta,3619.24,3842,4727479
2023-04-22,pasta sauce,5452.22,3365,4333156
2023-04-22,syrups,2081.41,874,1272635
2023-04-23,pancake mixes,638.36,398,538948
2023-04-23,pasta,3251.72,3520,4250236
2023-04-23,pasta sauce,4672.01,2923,3768104
2023-04-23,syrups,1997.04,844,1222064
2023-04-24,pancake mixes,744.48,482,653846
2023-04-24,pasta,3283.67,3559,4295513
2023-04-24,pasta sauce,4654.82,2945,3722303
2023-04-24,syrups,2251.75,951,1414843
2023-04-25,pancake mixes,1095.83,643,866065
2023-04-25,pasta,5027.24,5336,6270306
2023-04-25,pasta sauce,6638.63,4092,5084535
2023-04-25,syrups,3121.6,1295,1828701
2023-05-03,pancake mixes,918.6,545,683978
2023-05-03,pasta,4462.08,4765,5794162
2023-05-03,pasta sauce,6895.04,4030,5230751
2023-05-03,syrups,2836.4100000000003,1159,1574664
2023-05-04,pancake mixes,623.41,382,535006
2023-05-04,pasta,3964.15,4230,5297828
2023-05-04,pasta sauce,5787.27,3320,4559571
2023-05-04,syrups,2096.62,836,1255400
2023-05-05,pancake mixes,552.6,331,435491
2023-05-05,pasta,3350.46,3552,4371031
2023-05-05,pasta sauce,5242.38,3047,3931814
2023-05-05,syrups,1962.8600000000001,807,1158520
2023-05-06,pancake mixes,603.71,368,500627
2023-05-06,pasta,3577.41,3853,4757571
2023-05-06,pasta sauce,4903.54,2930,3842059
2023-05-06,syrups,2021.04,850,1220664
2023-05-07,pancake mixes,702.8,418,576405
2023-05-07,pasta,3262.36,3522,4255602
2023-05-07,pasta sauce,4245.22,2484,3249791
2023-05-07,syrups,2200.68,913,1347987
2023-05-08,pancake mixes,852.65,510,668249
2023-05-08,pasta,4061.93,4325,5330061
2023-05-08,pasta sauce,4761.41,2816,3615945
2023-05-08,syrups,2753.9900000000002,1151,1714131
2023-05-09,pancake mixes,1098.7,650,851879
2023-05-09,pasta,5935.15,6208,7583326
2023-05-09,pasta sauce,6250.7300000000005,3690,4576265
2023-05-09,syrups,3668.09,1523,2184712
2023-05-17,pancake mixes,657.3,381,431779
2023-05-17,pasta,3734.69,3802,4288744
2023-05-17,pasta sauce,4615.89,2522,3144228
2023-05-17,syrups,2058.82,846,1090622
2023-05-18,pancake mixes,633.15,370,517584
2023-05-18,pasta,3698.76,3812,4937752
2023-05-18,pasta sauce,5838.47,3327,4423208
2023-05-18,syrups,1929.79,799,1211637
2023-05-19,pancake mixes,384.04,231,301041
2023-05-19,pasta,2843.57,2958,3745563
2023-05-19,pasta sauce,4405.4800000000005,2506,3307306
2023-05-19,syrups,1489.84,602,886758
2023-05-20,pancake mixes,452.24,277,373023
2023-05-20,pasta,3086.38,3300,3915510
2023-05-20,pasta sauce,4432.47,2612,3368132
2023-05-20,syrups,1527.74,617,888968
2023-05-21,pancake mixes,508.04,309,434664
2023-05-21,pasta,3128.48,3294,4051211
2023-05-21,pasta sauce,4775.15,2759,3545978
2023-05-21,syrups,1592.24,669,983746
2023-05-22,pancake mixes,835.79,512,698974
2023-05-22,pasta,3813.6,4129,4858368
2023-05-22,pasta sauce,5798.01,3392,4197249
2023-05-22,syrups,2487.98,1070,1530577
2023-05-23,pancake mixes,1270.36,755,1003211
2023-05-23,pasta,5672.35,5962,6988109
2023-05-23,pasta sauce,8095.34,4682,5761123
2023-05-23,syrups,3300.4,1388,1917540
2023-05-31,pancake mixes,800.95,458,625914
2023-05-31,pasta,4166.04,4387,5535949
2023-05-31,pasta sauce,6673.81,3760,5038408
2023-05-31,syrups,2542.07,1018,1485498
2023-06-01,pancake mixes,531.89,323,463069
2023-06-01,pasta,3476.91,3585,4594426
2023-06-01,pasta sauce,5313.81,2995,4115827
2023-06-01,syrups,1959.06,809,1214001
2023-06-02,pancake mixes,481.62,283,398458
2023-06-02,pasta,3004.73,3269,4010763
2023-06-02,pasta sauce,4619.150000000001,2708,3664242
2023-06-02,syrups,1678.0800000000002,689,1027589
2023-06-03,pancake mixes,770.83,474,618556
2023-06-03,pasta,4315.12,4658,5402358
2023-06-03,pasta sauce,6361.76,3773,4850180
2023-06-03,syrups,2854.29,1170,1663050
2023-06-04,pancake mixes,622.26,364,501501
2023-06-04,pasta,3289.59,3444,4179352
2023-06-04,pasta sauce,4938.05,2900,3841472
2023-06-04,syrups,2026.8500000000001,829,1210848
2023-06-05,pancake mixes,783.74,458,654126
2023-06-05,pasta,3236.14,3529,4267690
2023-06-05,pasta sauce,4702.07,2711,3538062
2023-06-05,syrups,2145.36,898,1358059
2023-06-06,pancake mixes,942.99,550,756611
2023-06-06,pasta,4188.8,4429,5265688
2023-06-06,pasta sauce,5784.36,3326,4346818
2023-06-06,syrups,2885.4900000000002,1178,1710894
2023-06-14,pancake mixes,760.09,438,564212
2023-06-14,pasta,4692.25,4811,5788096
2023-06-14,pasta sauce,6991.29,3929,5147998
2023-06-14,syrups,2752.71,1123,1543899
2023-06-15,pancake mixes,566.95,343,458264
2023-06-15,pasta,3857.89,4019,5062326
2023-06-15,pasta sauce,5849.47,3283,4562494
2023-06-15,syrups,2072.44,848,1217657
2023-06-16,pancake mixes,520.93,295,398359
2023-06-16,pasta,3518.06,3702,4551948
2023-06-16,pasta sauce,5610.16,3196,4181833
2023-06-16,syrups,1908.41,785,1125699
2023-06-17,pancake mixes,593.01,345,481747
2023-06-17,pasta,3502.08,3739,4451465
2023-06-17,pasta sauce,5329.9800000000005,3097,4131018
2023-06-17,syrups,2097.55,887,1278618
2023-06-18,pancake mixes,564.46,355,492320
2023-06-18,pasta,3247.21,3405,4101386
2023-06-18,pasta sauce,4431.05,2585,3405552
2023-06-18,syrups,1973.66,847,1259556
2023-06-19,pancake mixes,693.27,409,571027
2023-06-19,pasta,3217.34,3355,4132308
2023-06-19,pasta sauce,4444.77,2584,3426030
2023-06-19,syrups,2268.71,942,1373530
2023-06-20,pancake mixes,905.11,514,704771
2023-06-20,pasta,4255.63,4515,5457669
2023-06-20,pasta sauce,5771.41,3400,4414187
2023-06-20,syrups,2828.58,1190,1752796
2023-06-28,pancake mixes,818.09,454,607045
2023-06-28,pasta,4804.7300000000005,4968,6057286
2023-06-28,pasta sauce,6725.21,3804,4982805
2023-06-28,syrups,2665.48,1112,1548473
2023-06-29,pancake mixes,523.66,298,413771
2023-06-29,pasta,3880.16,4044,5106628
2023-06-29,pasta sauce,5374.52,3040,4166441
2023-06-29,syrups,1901.3,800,1181216
2023-06-30,pancake mixes,416.71999999999997,233,330342
2023-06-30,pasta,3581.37,3626,4544815
2023-06-30,pasta sauce,4728.18,2716,3704617
2023-06-30,syrups,1688.3500000000001,720,1043027
2023-07-01,pancake mixes,533.62,297,417246
2023-07-01,pasta,3672.76,3791,4573714
2023-07-01,pasta sauce,4622.24,2703,3504795
2023-07-01,syrups,2034.71,895,1260740
2023-07-02,pancake mixes,487.8,276,403619
2023-07-02,pasta,3295.67,3463,4246817
2023-07-02,pasta sauce,4640.29,2752,3600292
2023-07-02,syrups,1838.19,772,1123219
2023-07-03,pancake mixes,672.64,386,544435
2023-07-03,pasta,3594.48,3719,4540940
2023-07-03,pasta sauce,4612.95,2735,3493328
2023-07-03,syrups,2177.77,922,1332612
2023-07-04,pancake mixes,1041.1,589,809470
2023-07-04,pasta,5552.42,5803,6819399
2023-07-04,pasta sauce,7007.95,4161,5331286
2023-07-04,syrups,3181.01,1330,1822027
2023-07-12,pancake mixes,823.56,472,611313
2023-07-12,pasta,5313.74,5323,6526810
2023-07-12,pasta sauce,7577.110000000001,4449,5746940
2023-07-12,syrups,2930.4500000000003,1190,1677247
2023-07-13,pancake mixes,593.82,335,473914
2023-07-13,pasta,3790.67,3892,5027711
2023-07-13,pasta sauce,5819.26,3439,4682323
2023-07-13,syrups,2085.96,843,1258469
2023-07-14,pancake mixes,509.05,289,405704
2023-07-14,pasta,3564.83,3677,4564928
2023-07-14,pasta sauce,5095.58,3092,4080356
2023-07-14,syrups,1717.4,700,1028468
2023-07-15,pancake mixes,560.96,333,464798
2023-07-15,pasta,3437.65,3558,4318551
2023-07-15,pasta sauce,5089.0,3110,3976450
2023-07-15,syrups,1941.4,779,1144364
2023-07-16,pancake mixes,522.24,294,423973
2023-07-16,pasta,3023.42,3226,3914759
2023-07-16,pasta sauce,4932.56,2999,3841292
2023-07-16,syrups,1759.06,724,1071062
2023-07-17,pancake mixes,780.56,443,650893
2023-07-17,pasta,3474.64,3696,4399085
2023-07-17,pasta sauce,5035.62,3252,4192367
2023-07-17,syrups,2435.41,1014,1546589
2023-07-18,pancake mixes,1290.21,720,1015663
2023-07-18,pasta,5397.4,5608,6778251
2023-07-18,pasta sauce,7833.6900000000005,4930,6195206
2023-07-18,syrups,3517.26,1490,2141937
2023-07-26,pancake mixes,842.73,487,609897
2023-07-26,pasta,4533.23,4647,5786811
2023-07-26,pasta sauce,7189.75,4123,5324311
2023-07-26,syrups,2741.4500000000003,1107,1554096
2023-07-27,pancake mixes,555.86,314,451155
2023-07-27,pasta,3899.81,4031,5070539
2023-07-27,pasta sauce,6262.92,3552,4778339
2023-07-27,syrups,2115.56,841,1208625
2023-07-28,pancake mixes,507.46,286,392245
2023-07-28,pasta,3235.84,3375,4100022
2023-07-28,pasta sauce,5307.59,3057,3969438
2023-07-28,syrups,1680.6200000000001,700,1033774
2023-07-29,pancake mixes,722.88,405,560715
2023-07-29,pasta,4506.86,4677,5561470
2023-07-29,pasta sauce,5999.63,3575,4495610
2023-07-29,syrups,2902.09,1169,1619915
2023-07-30,pancake mixes,499.46999999999997,289,394510
2023-07-30,pasta,3161.23,3335,4007031
2023-07-30,pasta sauce,4642.41,2689,3418189
2023-07-30,syrups,1842.46,766,1121103
2023-07-31,pancake mixes,664.51,372,514504
2023-07-31,pasta,3361.56,3586,4302894
2023-07-31,pasta sauce,4606.12,2714,3482761
2023-07-31,syrups,2269.48,947,1405884
2023-08-01,pancake mixes,986.12,562,765607
2023-08-01,pasta,4511.65,4847,5614404
2023-08-01,pasta sauce,5462.3,3164,4005461
2023-08-01,syrups,3024.46,1226,1711537
2023-08-09,pancake mixes,738.56,399,477602
2023-08-09,pasta,3525.83,3805,4397611
2023-08-09,pasta sauce,4837.72,2724,3517246
2023-08-09,syrups,2250.66,923,1200827
2023-08-10,pancake mixes,623.92,342,480041
2023-08-10,pasta,3777.34,4023,5077673
2023-08-10,pasta sauce,6484.07,3604,4895679
2023-08-10,syrups,2046.45,855,1296729
2023-08-11,pancake mixes,505.84,281,399931
2023-08-11,pasta,3616.68,3887,4663709
2023-08-11,pasta sauce,5672.87,3274,4324676
2023-08-11,syrups,1828.07,733,1084738
2023-08-12,pancake mixes,550.58,310,411393
2023-08-12,pasta,3472.62,3701,4510183
2023-08-12,pasta sauce,5093.41,2858,3772030
2023-08-12,syrups,1958.91,812,1134598
2023-08-13,pancake mixes,491.33,279,397088
2023-08-13,pasta,3096.86,3251,3878700
2023-08-13,pasta sauce,4380.6,2471,3287132
2023-08-13,syrups,1641.9,678,989241
2023-08-14,pancake mixes,690.5,369,562215
2023-08-14,pasta,3257.32,3491,4201462
2023-08-14,pasta sauce,4674.16,2705,3565189
2023-08-14,syrups,2149.79,887,1336731
2023-08-15,pancake mixes,1051.32,569,786999
2023-08-15,pasta,4781.34,5023,5949077
2023-08-15,pasta sauce,6594.04,3657,4755991
2023-08-15,syrups,2919.13,1210,1732066
2023-08-23,pancake mixes,944.74,518,646027
2023-08-23,pasta,4914.33,5205,6172370
2023-08-23,pasta sauce,7321.84,4038,5224627
2023-08-23,syrups,2835.4900000000002,1137,1593936
2023-08-24,pancake mixes,510.51,287,422316
2023-08-24,pasta,3706.9,3878,4939040
2023-08-24,pasta sauce,5865.0,3265,4501827
2023-08-24,syrups,1907.57,757,1111898
2023-08-25,pancake mixes,451.76,250,339985
2023-08-25,pasta,3021.77,3149,3873075
2023-08-25,pasta sauce,4649.63,2574,3456961
2023-08-25,syrups,1562.75,637,928788
2023-08-26,pancake mixes,537.46,296,415597
2023-08-26,pasta,3079.73,3290,4043452
2023-08-26,pasta sauce,4559.43,2556,3386016
2023-08-26,syrups,1849.15,745,1053516
2023-08-27,pancake mixes,468.95,263,386052
2023-08-27,pasta,3076.9700000000003,3255,3915705
2023-08-27,pasta sauce,4457.53,2506,3314321
2023-08-27,syrups,1622.5900000000001,685,1015636
2023-08-28,pancake mixes,682.48,383,543313
2023-08-28,pasta,3251.65,3467,4080208
2023-08-28,pasta sauce,4483.8,2585,3378487
2023-08-28,syrups,1981.06,821,1261485
2023-08-29,pancake mixes,845.07,469,641526
2023-08-29,pasta,4036.51,4346,5219805
2023-08-29,pasta sauce,5523.12,3190,4095508
2023-08-29,syrups,2522.12,1027,1469747
2023-09-06,pancake mixes,808.83,447,560033
2023-09-06,pasta,4453.32,4581,5479774
2023-09-06,pasta sauce,6396.2300000000005,3522,4627878
2023-09-06,syrups,2799.53,1141,1636934
2023-09-07,pancake mixes,512.84,276,393509
2023-09-07,pasta,3649.6,3803,4829953
2023-09-07,pasta sauce,5460.9800000000005,3045,4113133
2023-09-07,syrups,1841.26,756,1118746
2023-09-08,pancake mixes,479.47,278,384694
2023-09-08,pasta,3095.9900000000002,3213,3994587
2023-09-08,pasta sauce,4320.27,2409,3278594
2023-09-08,syrups,1629.06,677,1001164
2023-09-09,pancake mixes,508.85,287,394118
2023-09-09,pasta,3306.92,3468,4299732
2023-09-09,pasta sauce,4265.04,2418,3280566
2023-09-09,syrups,1902.22,753,1089947
2023-09-10,pancake mixes,640.98,365,507371
2023-09-10,pasta,3034.66,3154,3812317
2023-09-10,pasta sauce,4075.82,2263,3053642
2023-09-10,syrups,1894.47,785,1169736
2023-09-11,pancake mixes,831.75,493,614840
2023-09-11,pasta,3512.91,3792,4516927
2023-09-11,pasta sauce,4300.28,2398,3160047
2023-09-11,syrups,2413.52,993,1466376
2023-09-12,pancake mixes,952.45,547,735338
2023-09-12,pasta,4142.4,4367,5176213
2023-09-12,pasta sauce,4913.25,2830,3613612
2023-09-12,syrups,2914.02,1188,1676054
2023-09-20,pancake mixes,912.18,507,679155
2023-09-20,pasta,3775.84,3788,4572638
2023-09-20,pasta sauce,4323.93,2425,3195122
2023-09-20,syrups,2572.98,1045,1464170
2023-09-21,pancake mixes,788.38,436,559725
2023-09-21,pasta,3782.98,3837,4650873
2023-09-21,pasta sauce,5046.33,2766,3647492
2023-09-21,syrups,2478.83,1012,1385959
2023-09-22,pancake mixes,558.86,327,448443
2023-09-22,pasta,3421.41,3464,4482363
2023-09-22,pasta sauce,5183.2300000000005,2944,3995851
2023-09-22,syrups,1858.02,743,1084130
2023-09-23,pancake mixes,874.43,491,654587
2023-09-23,pasta,4731.24,4866,6013105
2023-09-23,pasta sauce,7187.02,4149,5358382
2023-09-23,syrups,3013.89,1246,1756920
2023-09-24,pancake mixes,747.26,422,573066
2023-09-24,pasta,3554.69,3677,4528167
2023-09-24,pasta sauce,5123.18,2921,3873779
2023-09-24,syrups,2174.2200000000003,912,1303434
2023-09-25,pancake mixes,910.73,529,736742
2023-09-25,pasta,3429.43,3572,4396521
2023-09-25,pasta sauce,4564.59,2681,3477911
2023-09-25,syrups,2451.53,1027,1514701
2023-09-26,pancake mixes,892.4,520,710978
2023-09-26,pasta,4105.51,4282,5333041
2023-09-26,pasta sauce,5593.04,3315,4181253
2023-09-26,syrups,2596.2200000000003,1065,1536088
2023-10-04,pancake mixes,919.4,525,681600
2023-10-04,pasta,4435.06,4422,5585584
2023-10-04,pasta sauce,6693.6,3732,4942809
2023-10-04,syrups,2567.11,1076,1517615
2023-10-05,pancake mixes,654.63,394,523600
2023-10-05,pasta,3793.92,3842,4926959
2023-10-05,pasta sauce,6002.86,3272,4469572
2023-10-05,syrups,2017.07,834,1218526
2023-10-06,pancake mixes,629.42,360,496527
2023-10-06,pasta,3490.9,3534,4434497
2023-10-06,pasta sauce,5130.09,2913,3943448
2023-10-06,syrups,1918.8600000000001,815,1189188
2023-10-07,pancake mixes,743.96,432,575906
2023-10-07,pasta,3647.34,3687,4626933
2023-10-07,pasta sauce,5023.53,2812,3762429
2023-10-07,syrups,2315.14,951,1378903
2023-10-08,pancake mixes,646.23,393,536835
2023-10-08,pasta,3270.13,3294,4236885
2023-10-08,pasta sauce,4687.4800000000005,2666,3545534
2023-10-08,syrups,1933.28,813,1182250
2023-10-09,pancake mixes,852.45,489,704933
2023-10-09,pasta,3568.99,3573,4405637
2023-10-09,pasta sauce,4796.74,2768,3627314
2023-10-09,syrups,2263.06,951,1418495
2023-10-10,pancake mixes,969.99,554,741656
2023-10-10,pasta,4826.11,4792,5742744
2023-10-10,pasta sauce,6451.95,3684,4640757
2023-10-10,syrups,3002.44,1242,1755773
2023-10-18,pancake mixes,1001.55,569,758096
2023-10-18,pasta,4969.5199999999995,4900,6161431
2023-10-18,pasta sauce,7162.650000000001,3947,5057282
2023-10-18,syrups,2794.03,1174,1634523
2023-10-19,pancake mixes,673.42,378,538950
2023-10-19,pasta,3798.59,3820,4902790
2023-10-19,pasta sauce,5651.47,3145,4246314
2023-10-19,syrups,2082.71,859,1280600
2023-10-20,pancake mixes,564.59,325,452565
2023-10-20,pasta,3281.58,3287,4190568
2023-10-20,pasta sauce,4798.21,2688,3543233
2023-10-20,syrups,1717.1000000000001,727,1102121
2023-10-21,pancake mixes,586.44,357,488870
2023-10-21,pasta,3418.03,3476,4444452
2023-10-21,pasta sauce,4740.46,2683,3573740
2023-10-21,syrups,2067.9,854,1233839
2023-10-22,pancake mixes,656.78,381,525724
2023-10-22,pasta,3388.93,3412,4254076
2023-10-22,pasta sauce,4509.75,2568,3339280
2023-10-22,syrups,1833.76,778,1160297
2023-10-23,pancake mixes,756.48,433,619075
2023-10-23,pasta,3536.7,3620,4434566
2023-10-23,pasta sauce,4352.5,2527,3282367
2023-10-23,syrups,2248.42,918,1339540
2023-10-24,pancake mixes,973.47,564,784359
2023-10-24,pasta,4467.21,4661,5581170
2023-10-24,pasta sauce,5631.83,3243,4088981
2023-10-24,syrups,2800.2000000000003,1146,1638698
2023-11-01,pancake mixes,734.0,412,523958
2023-11-01,pasta,4091.85,4221,5110830
2023-11-01,pasta sauce,5892.1900000000005,3441,4333867
2023-11-01,syrups,2366.9700000000003,1002,1363317
2023-11-02,pancake mixes,569.85,334,483780
2023-11-02,pasta,3871.67,4100,5258114
2023-11-02,pasta sauce,6251.96,3780,5093803
2023-11-02,syrups,2103.44,907,1342466
2023-11-03,pancake mixes,537.22,316,444659
2023-11-03,pasta,3576.8,3828,4702796
2023-11-03,pasta sauce,5348.64,3272,4318155
2023-11-03,syrups,1853.92,777,1139098
2023-11-04,pancake mixes,617.66,373,505684
2023-11-04,pasta,3619.1,3890,4725224
2023-11-04,pasta sauce,5505.47,3426,4435272
2023-11-04,syrups,2007.6100000000001,841,1232234
2023-11-05,pancake mixes,561.58,316,452406
2023-11-05,pasta,3515.91,3712,4551632
2023-11-05,pasta sauce,5038.6900000000005,3114,4030832
2023-11-05,syrups,1912.17,809,1190253
2023-11-06,pancake mixes,720.53,414,568472
2023-11-06,pasta,3506.25,3786,4500858
2023-11-06,pasta sauce,4807.81,3058,3902607
2023-11-06,syrups,2208.36,950,1405458
2023-11-07,pancake mixes,943.19,549,733084
2023-11-07,pasta,4627.81,4837,5825246
2023-11-07,pasta sauce,6406.66,4043,5058098
2023-11-07,syrups,2974.59,1242,1780648
2023-11-15,pancake mixes,885.85,492,647775
2023-11-15,pasta,4436.39,4475,5567517
2023-11-15,pasta sauce,6223.400000000001,3485,4549980
2023-11-15,syrups,2418.03,1020,1464553
2023-11-16,pancake mixes,556.57,323,466156
2023-11-16,pasta,3628.44,3728,4831691
2023-11-16,pasta sauce,5685.56,3135,4259187
2023-11-16,syrups,1868.8700000000001,769,1112591
2023-11-17,pancake mixes,579.75,320,450050
2023-11-17,pasta,3279.6,3331,4165115
2023-11-17,pasta sauce,4733.32,2692,3507886
2023-11-17,syrups,1779.07,744,1085949
2023-11-18,pancake mixes,521.96,306,427358
2023-11-18,pasta,3399.43,3498,4365892
2023-11-18,pasta sauce,4426.74,2555,3325795
2023-11-18,syrups,2008.56,827,1235760
2023-11-19,pancake mixes,681.31,388,556010
2023-11-19,pasta,3255.9,3342,4078633
2023-11-19,pasta sauce,4162.66,2351,3093597
2023-11-19,syrups,1974.23,823,1225052
2023-11-20,pancake mixes,906.71,517,731914
2023-11-20,pasta,3934.85,4090,4978966
2023-11-20,pasta sauce,4985.2300000000005,2917,3666505
2023-11-20,syrups,2611.67,1105,1634294
2023-11-21,pancake mixes,1053.28,599,827785
2023-11-21,pasta,4810.97,4963,5774571
2023-11-21,pasta sauce,5427.39,3125,3875693
2023-11-21,syrups,3085.05,1297,1820380
2023-11-29,pancake mixes,940.86,524,694045
2023-11-29,pasta,4229.14,4304,5074684
2023-11-29,pasta sauce,5018.05,2826,3525139
2023-11-29,syrups,2727.55,1170,1671669
2023-11-30,pancake mixes,657.45,365,454190
2023-11-30,pasta,3241.46,3292,3666218
2023-11-30,pasta sauce,3602.66,2121,2501564
2023-11-30,syrups,2189.83,906,1177591
2023-12-01,pancake mixes,613.43,354,496800
2023-12-01,pasta,3497.58,3686,4727370
2023-12-01,pasta sauce,5587.62,3176,4311225
2023-12-01,syrups,1801.3600000000001,771,1151797
2023-12-02,pancake mixes,885.16,507,696061
2023-12-02,pasta,4639.89,4897,5898228
2023-12-02,pasta sauce,7088.2,4174,5262774
2023-12-02,syrups,2789.7400000000002,1162,1616086
2023-12-03,pancake mixes,727.89,414,605303
2023-12-03,pasta,3453.78,3624,4516812
2023-12-03,pasta sauce,5499.1,3133,4083681
2023-12-03,syrups,1932.24,831,1254152
2023-12-04,pancake mixes,830.96,476,667151
2023-12-04,pasta,3418.7599999999998,3596,4477693
2023-12-04,pasta sauce,5237.7300000000005,3014,3892234
2023-12-04,syrups,2247.27,960,1415480
2023-12-05,pancake mixes,1043.62,608,833324
2023-12-05,pasta,4678.37,4884,5796364
2023-12-05,pasta sauce,6766.86,3934,4833542
2023-12-05,syrups,2815.7200000000003,1184,1721143
2023-12-13,pancake mixes,1050.01,583,742019
2023-12-13,pasta,5322.11,5576,6595421
2023-12-13,pasta sauce,8145.13,4589,5796584
2023-12-13,syrups,3078.29,1275,1715819
2023-12-14,pancake mixes,794.37,452,632462
2023-12-14,pasta,4560.97,4731,5934324
2023-12-14,pasta sauce,6775.08,3836,5098499
2023-12-14,syrups,2358.66,998,1494988
2023-12-15,pancake mixes,664.53,385,538849
2023-12-15,pasta,3716.63,3845,4797130
2023-12-15,pasta sauce,5806.26,3327,4327652
2023-12-15,syrups,1979.44,812,1189177
2023-12-16,pancake mixes,731.98,407,536163
2023-12-16,pasta,3772.88,3959,4863044
2023-12-16,pasta sauce,5616.07,3255,4163816
2023-12-16,syrups,2122.57,879,1274296
2023-12-17,pancake mixes,587.35,347,500908
2023-12-17,pasta,3420.42,3593,4334043
2023-12-17,pasta sauce,5019.55,2868,3629779
2023-12-17,syrups,2116.65,875,1326854
2023-12-18,pancake mixes,785.31,451,635399
2023-12-18,pasta,3506.54,3659,4442110
2023-12-18,pasta sauce,5110.43,2962,3734700
2023-12-18,syrups,2176.31,911,1342885
2023-12-19,pancake mixes,1070.92,607,832194
2023-12-19,pasta,4702.79,4900,5986501
2023-12-19,pasta sauce,6716.28,3905,4898435
2023-12-19,syrups,3102.38,1310,1861702
